Word,Lemma,POS,# Occurrences
マジギレ,まじ切れ,Noun,1
チョイ,ちょい,Adverb,1
やり直さ,遣り直す,Verb,1
頷ける,頷く,Verb,1
惜しかっ,惜しい,い-Adjective,1
おそらく,恐らく,Adverb,1
さわり,触り,Noun,1
乗ん,乗る,Verb,1
さらけ,曝ける,Verb,1
ごおっ,ごう,Adverb,1
スナップ,スナップ-snap,Noun,1
効い,利く,Verb,1
アゴ,顎,Noun,1
よこせ,寄越す,Verb,1
ウププ,,Noun,1
渡せ,渡す,Verb,1
奪い取っ,奪い取る,Verb,1
染みる,染みる,Verb,1
梅雨入り,梅雨入り,Noun,1
建前,建て前,Noun,1
炊はん,炊飯,Noun,1
男女,男女,Noun,1
昼前,昼前,Noun,1
泳げ,泳ぐ,Verb,1
かえ,変える,Verb,1
引っかける,引っ掛ける,Verb,1
広げる,広げる,Verb,1
改心,改心,Noun,1
ぴゅ,ぴゅ,Adverb,1
とんだ,とんだ,Adnominal,1
にんじん,人参,Noun,1
玉ねぎ,玉葱,Noun,1
まいたけ,舞茸,Noun,1
ふき,蕗,Noun,1
ナンバー,ナンバー-number,Noun,1
国民,国民,Noun,1
浮く,浮く,Verb,1
細かく,細かい,い-Adjective,1
とろみ,とろみ,Noun,1
薄力,薄力,Noun,1
強力,強力,な-Adjective,1
トウガラシ,唐辛子,Noun,1
いいや,否,Interjection,1
キムチ,キムチ-chimchi,Noun,1
買おっ,買う,Verb,1
かくし味,隠し味,Noun,1
ヨーグルト,ヨーグルト-yogurt,Noun,1
魚介,魚介,Noun,1
ダシ,出し,Noun,1
炊さん,炊爨,Noun,1
拾え,拾う,Verb,1
跡取り,跡取り,Noun,1
あぅ,あう,Interjection,1
コリャーァァ,,Noun,1
ドロドロ,どろどろ,Adverb,1
ブヨブヨ,ぶよぶよ,な-Adjective,1
ワリー,ワリー-Wally,Noun,1
飲み込め,飲み込む,Verb,1
混ざん,混ざる,Verb,1
勧めん,勧める,Verb,1
ひと口,一口,Noun,1
くだせ,下す,Verb,1
モーレツ,猛烈,な-Adjective,1
バケツ,バケツ-bucket,Noun,1
オヤ,おや,Interjection,1
スミ,墨,Noun,1
夕暮れ,夕暮れ,Noun,1
バックレ,ばっくれる,Verb,1
刺さ,差す-他動詞,Verb,1
葬式,葬式,Noun,1
器,器,Noun,1
坂,坂,Noun,1
戻れよ,戻る,Verb,1
腹立っ,腹立つ,Verb,1
激しい,激しい,い-Adjective,1
ボロクソ,襤褸糞,Noun,1
尾ヒレ,尾鰭,Noun,1
センコー,先公-先生,Noun,1
むぐむぐ,むぐむぐ,Adverb,1
隠しキャラ,隠しキャラ,Noun,1
ゾリ,橇,Noun,1
貞操,貞操,Noun,1
豪快,豪快,な-Adjective,1
口ごもん,口籠もる,Verb,1
ビクビク,びくびく,Adverb,1
引き下がん,引き下がる,Verb,1
なんぼ,何ぼ,Adverb,1
うおおおお,うお,Interjection,1
もちょっ,もちょ,Adverb,1
ああー,ああ,Interjection,1
ふさい,塞ぐ,Verb,1
いびき,鼾,Noun,1
いね,稲,Noun,1
入れよ,入れる,Verb,1
のび,伸びる,Verb,1
たいした,大した,Adnominal,1
ふらち,不埒,Noun,1
!,！,Auxiliary Symbol,1
明かり,明かり,Noun,1
起き出す,起き出す,Verb,1
バリケード,バリケード-barricade,Noun,1
スペース,スペース-space,Noun,1
翌日,翌日,Noun,1
入りゃ,入る,Verb,1
水遊び,水遊び,Noun,1
ジュネス・オリジナルブランド,,Noun,1
初夏,初夏,Noun,1
新作,新作,Noun,1
泳ごう,泳ぐ,Verb,1
晩メシ,晩飯,Noun,1
食わさ,食わす,Verb,1
氷水,氷水,Noun,1
つめてえ,冷たい,い-Adjective,1
黙,モク,Code,1
りっぱ,立派,な-Adjective,1
ダメージ,ダメージ-damage,Noun,1
危なかっ,危ない,い-Adjective,1
ぷはー,ぷはー,Adverb,1
川上,カワカミ,Noun,1
えずく,嘔く,Verb,1
垂らし,垂らす,Verb,1
ふぇ,ふぇ,Interjection,1
くし,櫛,Noun,1
手短,手短,な-Adjective,1
ビュウ,ビュー-view,Noun,1
石岡,イシオカ,Noun,1
親族,親族,Noun,1
キライ,嫌い,Noun,1
シンド,シンド,Noun,1
スギ,杉,Noun,1
カロリー,カロリー-calorie,Noun,1
脂肪,脂肪,Noun,1
ケロリーマジック,,Noun,1
ケロリ,けろり,Adverb,1
スリム,スリム-slim,な-Adjective,1
取り柄,取り柄,Noun,1
エラく,偉い,い-Adjective,1
電撃,電撃,Noun,1
ブレイク,ブレーク-break,Noun,1
いきゃ,行く,Verb,1
出身,出身,Noun,1
祖母,祖母,Noun,1
キュー,キュー-cue,Noun,1
会えん,会う,Verb,1
昨日今日,昨日今日,Noun,1
絞り込める,絞り込む,Verb,1
動向,動向,Noun,1
太もも,太腿,Noun,1
人だかり,人だかり,Noun,1
ぽい,ぽい,Adverb,1
先約,先約,Noun,1
ヤジ馬,野次馬,Noun,1
止まろう,止まる,Verb,1
ワケあり,訳有り,Noun,1
私服,私服,Noun,1
ビビ,ビビ-外国,Noun,1
らすと,ラスト-last,Noun,1
ただ事,只事,Noun,1
叔父貴,伯父貴,Noun,1
踏ま,踏む,Verb,1
ダセー,,Noun,1
ハケ,捌ける,Verb,1
自腹,自腹,Noun,1
訊きゃ,聞く,Verb,1
呼び捨て,呼び捨て,Noun,1
冷や,冷や,Noun,1
煮炊き,煮炊き,Noun,1
しだい,次第,Noun,1
頼め,頼む,Verb,1
がんも,がんも,Noun,1
ミッション,ミッション-mission,Noun,1
達せ,達する,Verb,1
しれっと,しれっと,Adverb,1
バラす,ばらす,Verb,1
だか,高,Noun,1
ブッソー,,Noun,1
やぶ,藪,Noun,1
ぼう,ぼー,Adverb,1
６００,,Noun,1
丁,丁,Noun,1
夕ご飯,夕御飯,Noun,1
身の回り,身の回り,Noun,1
脅かす,脅かす,Verb,1
ヤンキー,ヤンキー-Yankee,Noun,1
ちまえ,ちまう,Auxiliary Verb,1
ガイシャ,会社,Noun,1
続けろ,続ける,Verb,1
とうふ,豆腐,Noun,1
強調,強調,Noun,1
チラっ,ちら,Adverb,1
訊け,聞く,Verb,1
入り混じっ,入り交じる,Verb,1
言,言,Noun,1
恨みつらみ,恨みつらみ,Noun,1
掃い,掃く,Verb,1
喋ら,喋る,Verb,1
せれ,せる,Auxiliary Verb,1
見張る,見張る,Verb,1
立ち止まん,立ち止まる,Verb,1
往復,往復,Noun,1
轢か,挽く,Verb,1
被疑,被疑,Noun,1
けが,怪我,Noun,1
飛び込ん,飛び込む,Verb,1
回り込ん,回り込む,Verb,1
手っ取り,手っ取り,Noun,1
早え,早い,い-Adjective,1
回り込む,回り込む,Verb,1
当てりゃ,当てる,Verb,1
ぎゃっ,ぎゃあ,Interjection,1
善良,善良,Noun,1
市民,市民,Noun,1
タンマ,たんま,Noun,1
とぼけ,恍ける,Verb,1
盗撮,盗撮,Noun,1
大金,大金,Noun,1
いよ,イヨ,Noun,1
一声,一声,Noun,1
くたびれ,草臥れる,Verb,1
取調べ,取り調べ,Noun,1
しゃあ,しゃあ,Adverb,1
重ねる,重ねる,Verb,1
防げ,防ぐ,Verb,1
スゥ・トォ・リィッ・プゥー,,Noun,1
きゃあ,きゃあ,Interjection,1
恥ずかしー,恥ずかしい,い-Adjective,1
まる,丸,Noun,1
きゃはっ,きゃはは,Interjection,1
タイ,タイ-Thailand,Noun,1
ヒクツ,,Noun,1
ひっそり,ひっそり,Adverb,1
増量,増量,Noun,1
切なく,切ない,い-Adjective,1
はり裂け,張り裂ける,Verb,1
綿毛,綿毛,Noun,1
クジカワリセ,,Noun,1
鈍っ,鈍る,Verb,1
つきもの,付き物,Noun,1
眩しい,眩しい,い-Adjective,1
焚き,焚く,Verb,1
カナ,仮名,Noun,1
ざわざわ,ざわざわ,Adverb,1
がめ,亀,Noun,1
思念,思念,Noun,1
キャーハハハハハ,,Noun,1
ぷんぷん,ぷんぷん,Adverb,1
こぉんな,こんな,Adnominal,1
おっかし,可笑しい,い-Adjective,1
キャハハハ,,Noun,1
ノージン,ノージン,Noun,1
ベッタベタ,べったべた,Adverb,1
キャラ作り,キャラ作り,Noun,1
ヘド,反吐,Noun,1
誰それ,誰某,Pronoun,1
丸裸,丸裸,Noun,1
焼きつけ,焼き付く,Verb,1
なァ,な,Particle,1
オーホホホホッ,,Noun,1
攻撃,攻撃,Noun,1
かわせる,交わす,Verb,1
逃げろ,逃げる,Verb,1
ゆわ,言う,Verb,1
チィ,チイ,Noun,1
わしゃ,わし,Pronoun,1
トンデモ,とんでも,な-Adjective,1
しでかし,為出かす,Verb,1
生き様,生き様,Noun,1
エネルギー,エネルギー-energy,Noun,1
ツラかっ,辛い,い-Adjective,1
干渉,干渉,Noun,1
決して,決して,Adverb,1
賢く,賢い,い-Adjective,1
ウソクマ,,Noun,1
苦難,苦難,Noun,1
晒す,晒す,Verb,1
苦しむ,苦しむ,Verb,1
知ろう,知る,Verb,1
抑えこん,押さえ込む,Verb,1
果報,果報,Noun,1
およよ,およ,Interjection,1
支え合う,支え合う,Verb,1
すんごい,凄い,い-Adjective,1
生え変わる,生え変わる,Verb,1
トレーニング,トレーニング-training,Noun,1
ハゲ,禿げ,Noun,1
しく,敷く,Verb,1
励む,励む,Verb,1
ハイブロー,ハイブロー-highbrow,Noun,1
華麗,華麗,Noun,1
がんばれよ,頑張る,Verb,1
燃える,燃える,Verb,1
段,段,Noun,1
大工,大工,Noun,1
ツッコん,突き込む,Verb,1
ランドセル,ランドセル-ransel,Noun,1
時分,時分,Noun,1
ショーバイ,商売,Noun,1
送り込ま,送り込む,Verb,1
切れる,切れる,Verb,1
付き合わさ,付き合わす,Verb,1
報酬,報酬,Noun,1
のぞき,覗く,Verb,1
合点,合点,Noun,1
叱ら,叱る,Verb,1
ふとん,布団,Noun,1
さけ,避ける,Verb,1
アパート,アパート-apartment,Noun,1
手摺り,手摺,Noun,1
振り出し,振り出し,Noun,1
腰砕け,腰砕け,Noun,1
ゴト,ごと,Adverb,1
引き下がれ,引き下がる,Verb,1
下向い,下向く,Verb,1
ムックリ,ムックリ,Noun,1
っちゅー,つう,Auxiliary Verb,1
落ち目,落ち目,Noun,1
フォー,フォー-four,Noun,1
バリバリ,ばりばり,Adverb,1
頂こう,頂く,Verb,1
スペック,スペック-spec,Noun,1
参上,参上,Noun,1
前線,前線,Noun,1
のびのび,伸び伸び,Adverb,1
別扱い,別扱い,Noun,1
しくじら,しくじる,Verb,1
殺り,遣る,Verb,1
防ぎ,防ぎ,Noun,1
取ろ,取る,Verb,1
遣え,使う,Verb,1
ニンゲン,人間,Noun,1
生え,生える,Verb,1
ザッツ,ザッツ-That's,Noun,1
イカガデスカ,,Noun,1
見違え,見違える,Verb,1
ブリリアント,ブリリアント-brilliant,な-Adjective,1
ふさふさ,ふさふさ,Adverb,1
コーフン,興奮,Noun,1
本能,本能,Noun,1
はっちゃけ,はっちゃける,Verb,1
ヘコま,凹む,Verb,1
ふッ,ふっ,Adverb,1
争わ,争う,Verb,1
分けろ,分ける,Verb,1
ワーオ,,Noun,1
リッチ,リッチ-rich,な-Adjective,1
リニューアル,リニューアル-renewal,Noun,1
服さ,服する,Verb,1
ベイベ,,Noun,1
着ろ,着る,Verb,1
破い,破く,Verb,1
皮,皮,Noun,1
仕立てる,仕立てる,Verb,1
しょげ,悄気る,Verb,1
売ん,売る,Verb,1
金四郎,キンシロウ,Noun,1
専ら,専ら,Adverb,1
見透かさ,見透かす,Verb,1
ホン,フォーン-phone,Noun,1
知り合っ,知り合う,Verb,1
渡そう,渡す,Verb,1
ハチ,八,Noun,1
ヘッドライン,ヘッドライン-headline,Noun,1
終息,終息,Noun,1
酷似,酷似,Noun,1
度々,度々,Adverb,1
摩擦,摩擦,Noun,1
規模,規模,Noun,1
中継,中継,Noun,1
かえん,孵る,Verb,1
うごい,動く,Verb,1
歩幅,歩幅,Noun,1
歩ま,歩む,Verb,1
移ろい,移ろう,Verb,1
上位,上位,Noun,1
佳境,佳境,Noun,1
だに,だに,Particle,1
待ち構え,待ち構える,Verb,1
久しい,久しい,い-Adjective,1
亡くなら,亡くなる,Verb,1
黙祷,黙祷,Noun,1
ささげ,捧げる,Verb,1
ちゃぁんと,ちゃんと,Adverb,1
仕切ら,仕切る,Verb,1
濃い味,濃い味,Noun,1
クジカワ,,Noun,1
シリ,尻,Noun,1
対抗,対抗,Noun,1
ムッツリ,むっつり,Adverb,1
けっ,けっ,Adverb,1
寝ぼけ,寝惚ける,Verb,1
課目,課目,Noun,1
平均,平均,Noun,1
フォロー,フォロー-follow,Noun,1
面識,面識,Noun,1
光らし,光らす,Verb,1
白状,白状,Noun,1
有力,有力,な-Adjective,1
県警,県警,Noun,1
要請,要請,Noun,1
確信,確信,Noun,1
ひなび,鄙びる,Verb,1
ヨヨヨースケ,,Noun,1
物分かり,物分かり,Noun,1
ぶらぶら,ぶらぶら,Adverb,1
お払い箱,お払い箱,Noun,1
あっけない,呆気ない,い-Adjective,1
ちょー,超,Prefix,1
あくび,欠伸,Noun,1
熟語,熟語,Noun,1
書き換え,書き替え,Noun,1
ｕｓｅｄ,,Noun,1
ｔｏ,ツー-to,Noun,1
こんにちわ,今日は,Interjection,1
負け組,負け組,Noun,1
通訳,通訳,Noun,1
ドンマイ,ドンマイ-don't mind,Noun,1
気負っ,気負う,Verb,1
差別,差別,Noun,1
てるよ,テルヨ,Noun,1
銀鏡,銀鏡,Noun,1
溶液,溶液,Noun,1
ホルマリン,ホルマリン-Formalin,Noun,1
化学,化学,Noun,1
ギ酸,蟻酸,Noun,1
アスコルビン,アスコルビン-ascorbic,Noun,1
ホルムアルデヒド,ホルムアルデヒド-formaldehyde,Noun,1
酢酸,酢酸,Noun,1
うっせ,鬱する,Verb,1
着せ,着せる,Verb,1
逆転,逆転,Noun,1
くッ,くっ,Interjection,1
ふかふか,ふかふか,な-Adjective,1
クーマー,,Noun,1
ハンニン,,Noun,1
つかまら,捕まる,Verb,1
ゾンビ,ゾンビ-zombie,Noun,1
CE,,Noun,1
0008,,Noun,1
ヨースーケー,,Noun,1
0009,,Noun,1
代わる,変わる,Verb,1
代われ,変わる,Verb,1
胸きゅん,胸きゅん,Noun,1
根暗,根暗,な-Adjective,1
感染り,移る,Verb,1
ボソボソ,ぼそぼそ,Adverb,1
一等,一等,Adverb,1
よぎっ,過る,Verb,1
放り込み,放り込む,Verb,1
逃げ場,逃げ場,Noun,1
逃げ込む,逃げ込む,Verb,1
ナイス,ナイス-nice,Noun,1
少な,少ない,い-Adjective,1
確かめよう,確かめる,Verb,1
偵察,偵察,Noun,1
なめ,嘗める,Verb,1
腹いせ,腹癒せ,Noun,1
通じる,通ずる,Verb,1
あしらい,あしらう,Verb,1
トバッチリ,とばっちり,Noun,1
ムッ,むむ,Interjection,1
エンディング,エンディング-ending,Noun,1
辿りつく,辿り着く,Verb,1
やり遂げよう,遣り遂げる,Verb,1
食いしばれ,食い縛る,Verb,1
ニセモノ,偽物,Noun,1
消え失せろ,消え失せる,Verb,1
手間,手間,Noun,1
じけん,事件,Noun,1
ざま,様,Noun,1
しつけえ,しつこい,い-Adjective,1
ハハハハハハハッ,,Noun,1
すげ,すげる,Verb,1
むかつく,むかつく,Verb,1
思い上がん,思い上がる,Verb,1
償っ,償う,Verb,1
落とし前,落とし前,Noun,1
ちくし,チクシ,Noun,1
ボサ,,Noun,1
１１０,,Noun,1
粘着,粘着,Noun,1
時効,時効,Noun,1
パーっ,ぱあ,Adverb,1
宴会,宴会,Noun,1
座敷,座敷,Noun,1
ゲイシャ,芸者,Noun,1
フジ,フジ,Noun,1
ヤマ,山,Noun,1
ウハウハ,うはうは,な-Adjective,1
モッキュモキュ,,Noun,1
しゅうご,シュウゴ,Noun,1
ざまし,ざます,Auxiliary Verb,1
食料,食料,Noun,1
無難,無難,な-Adjective,1
定番,定番,Noun,1
和洋,和洋,Noun,1
ショウユ,醤油,Noun,1
ハーブ,ハーブ-herb,Noun,1
プロヴァンス,プロバンス-Provence,Noun,1
気高い,気高い,い-Adjective,1
芳香,芳香,Noun,1
地中,地中,Noun,1
ひと通り,一通り,Noun,1
スペッシャル,,Noun,1
極めつけ,極め付け,Noun,1
アーン,アーン-Arn,Noun,1
表せ,表わす,Verb,1
ひどかっ,酷い,い-Adjective,1
られん,られる,Auxiliary Verb,1
仕留める,仕留める,Verb,1
ウチアゲ,,Noun,1
すこし,少し,Adverb,1
代官,代官,Noun,1
放棄,放棄,Noun,1
でー,で,Particle,1
召し上がれ,召し上がる,Verb,1
どぉー,どう,Adverb,1
独り占め,独り占め,Noun,1
宣言,宣言,Noun,1
溶岩,溶岩,Noun,1
鉄,鉄,Suffix,1
鈍痛,鈍痛,Noun,1
防備,防備,Noun,1
素材,素材,Noun,1
おふ,麻生,Noun,1
かじっ,齧る,Verb,1
つっと,つと,Adverb,1
格段,格段,な-Adjective,1
ぼっ,坊,Noun,1
ウマく,旨い,い-Adjective,1
からい,辛い,い-Adjective,1
嘘泣き,嘘泣き,Noun,1
大喜び,大喜び,Noun,1
台所,台所,Noun,1
さんせい,賛成,Noun,1
まつり,祭り,Noun,1
出店,出店,Noun,1
ありつけ,有り付ける,Verb,1
見守ろう,見守る,Verb,1
うるま,潤む,Verb,1
スーゴ,,Noun,1
大トロ,大とろ,Noun,1
支離,支離,Noun,1
滅裂,滅裂,Noun,1
全容,全容,Noun,1
わさび,山葵,Noun,1
サビ抜き,山葵抜き,Noun,1
ワサビ,山葵,Noun,1
ひらめ,鮃,Noun,1
賑わっ,賑わう,Verb,1
少,少ない,い-Adjective,1
れりゃ,れる,Auxiliary Verb,1
かき回し,掻き回す,Verb,1
逃げ足,逃げ足,Noun,1
速,速,Noun,1
イカ焼き,烏賊焼き,Noun,1
着付け,着付け,Noun,1
手間取っ,手間取る,Verb,1
ゾッコンラブ,,Noun,1
和装,和装,Noun,1
そっぽ,そっぽ,Noun,1
わたあめ,綿飴,Noun,1
射的,射的,Noun,1
引き受けよう,引き受ける,Verb,1
賑わう,賑わう,Verb,1
ふーむ,ふむ,Interjection,1
寄り添っ,寄り添う,Verb,1
着崩れ,着崩れる,Verb,1
ダンゴ,団子,Noun,1
ぞろぞろ,ぞろぞろ,Adverb,1
摂理,摂理,Noun,1
つくる,作る,Verb,1
組分け,組分け,Noun,1
ナチュラル,ナチュラル-natural,Noun,1
みせ,見せる,Verb,1
外れろ,外れる,Verb,1
ゼ,ぜ,Particle,1
進めん,進める,Verb,1
チャチャ,チャチャ,Noun,1
盛り場,盛り場,Noun,1
棚上げ,棚上げ,Noun,1
貫ける,貫く,Verb,1
権,権,Suffix,1
ブロマイド,ブロマイド-bromide,Noun,1
ネギマ,,Noun,1
留まる,止まる,Verb,1
カッタリー,,Noun,1
スカスカ,すかすか,な-Adjective,1
こんちわ,今日は,Interjection,1
レア,レア-rare,Noun,1
遊び場,遊び場,Noun,1
ぶな,ぶな,Noun,1
面し,面する,Verb,1
人工,人工,Noun,1
島,島,Suffix,1
ムーンライト,ムーンライト,Noun,1
ブリッジ,ブリッジ-bridge,Noun,1
見直す,見直す,Verb,1
触れ合い,触れ合い,Noun,1
会す,会する,Verb,1
校舎,校舎,Noun,1
返上,返上,Noun,1
予算,予算,Noun,1
ポジティブ,ポジティブ-positive,Noun,1
メンドクセー,,Noun,1
不評,不評,Noun,1
立案,立案,Noun,1
バーイ,バイ-bye,Noun,1
縛る,縛る,Verb,1
ハシャギ,,Noun,1
卒,卒,Noun,1
アル,アル-al,Noun,1
載っけ,載っける,Verb,1
切り貼り,切り張り,Noun,1
生まれつき,生まれ付き,Noun,1
仕立て,仕立てる,Verb,1
外ヅラ,外面,Noun,1
日直,日直,Noun,1
設立,設立,Noun,1
諸君,諸君,Noun,1
諺,諺,Noun,1
文筆,文筆,Noun,1
頻々,頻々,な-Adjective,1
然る,然り,Verb,1
君子,君子,Noun,1
ふぁー,ふぁー,Adverb,1
Ｄ,,Noun,1
伏見,フシミ,Noun,1
千尋,チヒロ,Noun,1
カワイ,カワイ,Noun,1
空前,空前,Noun,1
招い,招く,Verb,1
試み,試み,Noun,1
一人一人,一人一人,Noun,1
糧,糧,Noun,1
配っ,配る,Verb,1
頂い,頂く,Verb,1
段取り,段取り,Noun,1
あがり,上がる,Verb,1
直さ,直す,Verb,1
打合せ,打ち合わせ,Noun,1
つわ,つう,Auxiliary Verb,1
江戸川,エドガワ,Noun,1
カバ,河馬,Noun,1
辛うじて,辛うじて,Adverb,1
名乗る,名乗る,Verb,1
タロット,タロット-tarot,Noun,1
講義,講義,Noun,1
長々,長々,Adverb,1
シーサイド,シーサイド-seaside,Noun,1
はまぐり,蛤,Noun,1
手頃,手頃,な-Adjective,1
泊まん,泊まる,Verb,1
開業,開業,Noun,1
立ち止まら,立ち止まる,Verb,1
白河,シラカワ,Noun,1
ノッフッフッフッ,,Noun,1
殺気,殺気,Noun,1
とうっ,とうっ,Interjection,1
くーっ,くう,Interjection,1
執拗,執拗,な-Adjective,1
にょ,よ,Particle,1
ほほ,ほほほ,Interjection,1
明か,明く,Verb,1
オール,オール-all,Noun,1
部屋割り,部屋割り,Noun,1
ビッグ,ビッグ-big,な-Adjective,1
全室,全室,Noun,1
ウォーター,ウォーター-water,Noun,1
枕元,枕元,Noun,1
点ける,付ける,Verb,1
もれる,漏れる,Verb,1
ポロニアンモール,,Noun,1
エスカペイド,,Noun,1
客層,客層,Noun,1
ハライ,祓い,Noun,1
貸し切り,貸し切る,Verb,1
乾杯,乾杯,Noun,1
おととし,一昨年,Noun,1
シークレット,シークレット-secret,Noun,1
ライブ,ライブ-live,Noun,1
エンリョ,,Noun,1
イイカンジ,,Noun,1
ブフ,ビーフ-beef,Noun,1
